txn_id,user_id,timestamp,amount,currency,merchant_category,merchant_city,merchant_lat,merchant_lon,payment_method,is_fraud,fraud_type,fraud_note,hour_of_day,day_of_week,is_weekend,amount_rounded,inserted_at
TXN_N01561,USR_0269,2024-05-04 03:37:02,3320.51,INR,medical,Hyderabad,17.385,78.4867,IMPS,0,none,,3,Saturday,True,0,0
TXN_N07180,USR_0011,2024-03-23 15:14:32,154.48,INR,restaurant,Hyderabad,17.385,78.4867,UPI,0,none,,15,Saturday,True,0,0
TXN_N04110,USR_0273,2024-09-19 01:05:23,1673.47,INR,restaurant,Surat,21.1702,72.8311,IMPS,0,none,,1,Thursday,False,0,0
TXN_N07868,USR_0087,2024-12-04 19:57:21,75995.16,INR,electronics,Bengaluru,12.9716,77.5946,IMPS,0,none,,19,Wednesday,False,0,0
TXN_N04905,USR_0393,2024-03-03 16:55:48,7423.87,INR,clothing,Surat,21.1702,72.8311,NEFT,0,none,,16,Sunday,True,0,0
TXN_N07295,USR_0232,2024-08-01 02:14:04,13203.21,INR,online_shopping,Kochi,9.9312,76.2673,IMPS,0,none,,2,Thursday,False,0,0
TXN_N00515,USR_0346,2024-02-01 00:48:55,5121.11,INR,groceries,Hyderabad,17.385,78.4867,NEFT,0,none,,0,Thursday,False,0,0
TXN_N00895,USR_0334,2024-09-11 14:04:08,5877.47,INR,groceries,Lucknow,26.8467,80.9462,NEFT,0,none,,14,Wednesday,False,0,0
TXN_N00022,USR_0311,2024-07-24 01:32:01,2790.2,INR,fuel,Lucknow,26.8467,80.9462,NEFT,0,none,,1,Wednesday,False,0,0
TXN_N00900,USR_0458,2024-10-31 23:14:40,670.38,INR,medical,Ahmedabad,23.0225,72.5714,NEFT,0,none,,23,Thursday,False,0,0
TXN_N00208,USR_0496,2024-12-11 02:45:15,4657.55,INR,fuel,Jaipur,26.9124,75.7873,NEFT,0,none,,2,Wednesday,False,0,0
TXN_N00459,USR_0038,2024-09-02 10:03:09,1810.54,INR,restaurant,Pune,18.5204,73.8567,IMPS,0,none,,10,Monday,False,0,0
TXN_N02431,USR_0362,2024-10-01 01:04:44,13964.77,INR,online_shopping,Surat,21.1702,72.8311,IMPS,0,none,,1,Tuesday,False,0,0
TXN_N08443,USR_0376,2024-05-01 12:20:50,3361.64,INR,clothing,Chennai,13.0827,80.2707,IMPS,0,none,,12,Wednesday,False,0,0
TXN_N03390,USR_0324,2024-02-09 19:20:24,2919.29,INR,groceries,Surat,21.1702,72.8311,Credit Card,0,none,,19,Friday,False,0,0
TXN_N03912,USR_0311,2024-07-24 16:04:27,1177.79,INR,entertainment,Jaipur,26.9124,75.7873,NEFT,0,none,,16,Wednesday,False,0,0
TXN_N05384,USR_0364,2024-10-16 14:14:20,3012.82,INR,groceries,Delhi,28.6139,77.209,IMPS,0,none,,14,Wednesday,False,0,0
TXN_N00553,USR_0097,2024-07-06 20:15:12,5188.31,INR,utility,Kochi,9.9312,76.2673,UPI,0,none,,20,Saturday,True,0,0
TXN_N03145,USR_0376,2024-02-05 21:27:07,2325.65,INR,restaurant,Hyderabad,17.385,78.4867,UPI,0,none,,21,Monday,False,0,0
TXN_N06918,USR_0380,2024-03-11 06:01:54,27374.37,INR,travel,Lucknow,26.8467,80.9462,UPI,0,none,,6,Monday,False,0,0
TXN_N02057,USR_0391,2024-04-18 13:20:18,31425.61,INR,travel,Mumbai,19.076,72.8777,Debit Card,0,none,,13,Thursday,False,0,0
TXN_N01926,USR_0304,2024-12-05 01:25:37,556.01,INR,restaurant,Mumbai,19.076,72.8777,Credit Card,0,none,,1,Thursday,False,0,0
TXN_N00635,USR_0366,2024-07-04 21:12:47,6151.55,INR,groceries,Delhi,28.6139,77.209,Debit Card,0,none,,21,Thursday,False,0,0
TXN_N06083,USR_0344,2024-02-15 04:39:18,13229.06,INR,clothing,Pune,18.5204,73.8567,UPI,0,none,,4,Thursday,False,0,0
TXN_F00002_1,USR_0174,2024-03-11 07:37:19,1443.21,INR,online_shopping,Lucknow,26.8467,80.9462,Credit Card,1,velocity_abuse,Txn 2 of 5 within 8-min window,7,Monday,False,0,0
TXN_F01078,USR_0172,2024-02-10 07:51:33,9364.16,USD,electronics,Dubai,25.2048,55.2708,Credit Card,1,foreign_transaction,"Foreign txn in Dubai, home city: Ahmedabad",7,Saturday,True,0,0
TXN_F00779,USR_0048,2024-11-06 03:53:20,26569.18,INR,online_shopping,Kolkata,22.5726,88.3639,Debit Card,1,odd_hours_large,"₹26,569 at 03:53",3,Wednesday,False,0,0
TXN_N00106,USR_0175,2024-01-20 06:35:24,13145.87,INR,online_shopping,Bengaluru,12.9716,77.5946,Credit Card,0,none,,6,Saturday,True,0,0
TXN_N03042,USR_0110,2024-10-02 20:13:50,10035.35,INR,clothing,Ahmedabad,23.0225,72.5714,Credit Card,0,none,,20,Wednesday,False,0,0
TXN_N01710,USR_0161,2024-12-21 06:32:04,6913.72,INR,groceries,Jaipur,26.9124,75.7873,UPI,0,none,,6,Saturday,True,0,0
TXN_N00090,USR_0285,2024-02-04 17:56:38,48868.21,INR,travel,Hyderabad,17.385,78.4867,NEFT,0,none,,17,Sunday,True,0,0
TXN_N07015,USR_0155,2024-11-28 17:38:02,4898.0,INR,groceries,Mumbai,19.076,72.8777,NEFT,0,none,,17,Thursday,False,0,0
TXN_N03175,USR_0451,2024-12-06 02:46:41,34236.81,INR,electronics,Delhi,28.6139,77.209,Debit Card,0,none,,2,Friday,False,0,0
TXN_N00918,USR_0343,2024-05-13 05:48:49,8784.99,INR,utility,Kolkata,22.5726,88.3639,NEFT,0,none,,5,Monday,False,0,0
TXN_N07834,USR_0284,2024-10-18 05:52:41,25226.7,INR,electronics,Ahmedabad,23.0225,72.5714,UPI,0,none,,5,Friday,False,0,0
TXN_N06733,USR_0069,2024-03-19 16:57:43,4099.04,INR,fuel,Bengaluru,12.9716,77.5946,NEFT,0,none,,16,Tuesday,False,0,0
TXN_N01950,USR_0481,2024-03-16 16:24:54,2914.77,INR,fuel,Lucknow,26.8467,80.9462,UPI,0,none,,16,Saturday,True,0,0
TXN_N06369,USR_0207,2024-01-27 16:04:06,16888.72,INR,medical,Surat,21.1702,72.8311,IMPS,0,none,,16,Saturday,True,0,0
TXN_N00002,USR_0114,2024-01-23 15:40:22,1725.79,INR,utility,Hyderabad,17.385,78.4867,NEFT,0,none,,15,Tuesday,False,0,0
TXN_N08033,USR_0186,2024-04-12 17:56:00,400.63,INR,groceries,Hyderabad,17.385,78.4867,IMPS,0,none,,17,Friday,False,0,0
TXN_N06048,USR_0088,2024-07-24 17:42:38,7321.83,INR,utility,Lucknow,26.8467,80.9462,IMPS,0,none,,17,Wednesday,False,0,0
TXN_N02721,USR_0284,2024-06-01 02:18:03,9364.21,INR,utility,Ahmedabad,23.0225,72.5714,UPI,0,none,,2,Saturday,True,0,0
TXN_F00913,USR_0323,2024-03-23 12:47:02,27778.06,USD,electronics,London,51.5074,-0.1278,Credit Card,1,foreign_transaction,"Foreign txn in London, home city: Ahmedabad",12,Saturday,True,0,0
TXN_N03118,USR_0232,2024-05-20 09:59:44,17378.11,INR,medical,Ahmedabad,23.0225,72.5714,IMPS,0,none,,9,Monday,False,0,0
TXN_F00566,USR_0329,2024-11-14 04:00:24,74603.46,INR,travel,Ahmedabad,23.0225,72.5714,Credit Card,1,odd_hours_large,"₹74,603 at 04:00",4,Thursday,False,0,0
TXN_N03763,USR_0483,2024-02-06 11:36:12,677.85,INR,clothing,Kochi,9.9312,76.2673,UPI,0,none,,11,Tuesday,False,0,0
TXN_N00214,USR_0114,2024-09-28 08:42:33,4072.06,INR,groceries,Lucknow,26.8467,80.9462,NEFT,0,none,,8,Saturday,True,0,0
TXN_N00779,USR_0260,2024-11-30 14:46:06,5118.77,INR,clothing,Chennai,13.0827,80.2707,IMPS,0,none,,14,Saturday,True,0,0
TXN_N03497,USR_0013,2024-12-08 05:02:45,1270.89,INR,entertainment,Kolkata,22.5726,88.3639,Credit Card,0,none,,5,Sunday,True,0,0
TXN_F00059_A,USR_0344,2024-03-04 01:54:08,5880.18,INR,online_shopping,Bengaluru,12.9716,77.5946,Credit Card,1,geo_impossibility,Pair A — 3164 km from next txn in 15 min,1,Monday,False,0,0
TXN_N02044,USR_0354,2024-10-15 00:53:03,5622.68,INR,groceries,Lucknow,26.8467,80.9462,IMPS,0,none,,0,Tuesday,False,0,0
TXN_N05421,USR_0167,2024-01-10 10:33:16,40687.33,INR,electronics,Kochi,9.9312,76.2673,Debit Card,0,none,,10,Wednesday,False,0,0
TXN_N06155,USR_0284,2024-10-26 14:34:13,3003.89,INR,groceries,Kolkata,22.5726,88.3639,IMPS,0,none,,14,Saturday,True,0,0
TXN_N08358,USR_0128,2024-02-25 17:15:01,934.67,INR,fuel,Delhi,28.6139,77.209,Credit Card,0,none,,17,Sunday,True,0,0
TXN_F00034_6,USR_0406,2024-01-09 19:35:07,646.92,INR,online_shopping,Pune,18.5204,73.8567,Credit Card,1,velocity_abuse,Txn 7 of 7 within 8-min window,19,Tuesday,False,0,0
TXN_N08466,USR_0144,2024-02-14 23:53:36,1084.99,INR,utility,Jaipur,26.9124,75.7873,Debit Card,0,none,,23,Wednesday,False,0,0
TXN_N04168,USR_0007,2024-08-10 23:14:44,3869.71,INR,travel,Kochi,9.9312,76.2673,Credit Card,0,none,,23,Saturday,True,0,0
TXN_N03789,USR_0385,2024-03-22 06:46:23,9450.26,INR,utility,Delhi,28.6139,77.209,NEFT,0,none,,6,Friday,False,0,0
TXN_N00584,USR_0239,2024-12-25 13:00:32,40224.74,INR,travel,Jaipur,26.9124,75.7873,Credit Card,0,none,,13,Wednesday,False,0,0
TXN_F01012,USR_0186,2024-11-12 14:57:31,17402.88,USD,travel,London,51.5074,-0.1278,Credit Card,1,foreign_transaction,"Foreign txn in London, home city: Hyderabad",14,Tuesday,False,0,0
TXN_F01087,USR_0409,2024-11-18 05:33:58,18420.24,USD,travel,London,51.5074,-0.1278,Credit Card,1,foreign_transaction,"Foreign txn in London, home city: Chennai",5,Monday,False,0,0
TXN_N00117,USR_0283,2024-03-14 12:51:26,6052.07,INR,groceries,Delhi,28.6139,77.209,NEFT,0,none,,12,Thursday,False,0,0
TXN_N06645,USR_0215,2024-11-19 10:37:51,1290.25,INR,restaurant,Kochi,9.9312,76.2673,Credit Card,0,none,,10,Tuesday,False,0,0
TXN_F00167_A,USR_0467,2024-02-20 17:21:44,4437.22,INR,online_shopping,Delhi,28.6139,77.209,Credit Card,1,geo_impossibility,Pair A — 6711 km from next txn in 30 min,17,Tuesday,False,0,0
TXN_F01052,USR_0226,2024-08-12 16:38:30,47368.3,USD,restaurant,New York,40.7128,-74.006,Credit Card,1,foreign_transaction,"Foreign txn in New York, home city: Chennai",16,Monday,False,0,0
TXN_F00130_A,USR_0058,2024-09-11 17:57:47,4898.05,INR,fuel,Ahmedabad,23.0225,72.5714,UPI,1,geo_impossibility,Pair A — 4254 km from next txn in 27 min,17,Wednesday,False,0,0
TXN_N01764,USR_0089,2024-10-02 21:29:20,3236.81,INR,groceries,Kolkata,22.5726,88.3639,Credit Card,0,none,,21,Wednesday,False,0,0
TXN_N01876,USR_0190,2024-01-23 11:34:21,2256.16,INR,fuel,Pune,18.5204,73.8567,Credit Card,0,none,,11,Tuesday,False,0,0
TXN_N03225,USR_0225,2024-06-21 18:38:32,5841.81,INR,clothing,Pune,18.5204,73.8567,UPI,0,none,,18,Friday,False,0,0
TXN_N00527,USR_0192,2024-11-17 17:40:12,15347.48,INR,medical,Pune,18.5204,73.8567,NEFT,0,none,,17,Sunday,True,0,0
TXN_N07726,USR_0201,2024-05-13 13:05:21,2279.77,INR,restaurant,Delhi,28.6139,77.209,IMPS,0,none,,13,Monday,False,0,0
TXN_N02947,USR_0073,2024-06-27 15:24:21,527.41,INR,fuel,Delhi,28.6139,77.209,UPI,0,none,,15,Thursday,False,0,0
TXN_N04474,USR_0167,2024-03-18 02:36:13,930.21,INR,utility,Bengaluru,12.9716,77.5946,IMPS,0,none,,2,Monday,False,0,0
TXN_N05656,USR_0084,2024-02-18 17:11:58,7256.47,INR,groceries,Mumbai,19.076,72.8777,IMPS,0,none,,17,Sunday,True,0,0
TXN_N06060,USR_0098,2024-04-20 18:11:11,3255.93,INR,travel,Bengaluru,12.9716,77.5946,Debit Card,0,none,,18,Saturday,True,0,0
TXN_N00960,USR_0429,2024-08-30 11:39:39,15171.19,INR,medical,Chennai,13.0827,80.2707,UPI,0,none,,11,Friday,False,0,0
TXN_N06343,USR_0176,2024-08-05 00:08:18,7270.45,INR,groceries,Bengaluru,12.9716,77.5946,IMPS,0,none,,0,Monday,False,0,0
TXN_N03634,USR_0169,2024-06-09 10:31:00,2051.79,INR,restaurant,Jaipur,26.9124,75.7873,IMPS,0,none,,10,Sunday,True,0,0
TXN_N01051,USR_0248,2024-02-27 20:35:50,5634.45,INR,groceries,Ahmedabad,23.0225,72.5714,NEFT,0,none,,20,Tuesday,False,0,0
TXN_N03381,USR_0486,2024-01-05 16:31:59,12219.85,INR,clothing,Lucknow,26.8467,80.9462,Debit Card,0,none,,16,Friday,False,0,0
TXN_N03677,USR_0444,2024-09-24 01:14:14,6397.07,INR,online_shopping,Jaipur,26.9124,75.7873,NEFT,0,none,,1,Tuesday,False,0,0
TXN_N05777,USR_0466,2024-07-18 16:30:50,7739.86,INR,groceries,Hyderabad,17.385,78.4867,Debit Card,0,none,,16,Thursday,False,0,0
TXN_F00173_A,USR_0239,2024-08-04 16:24:55,6162.84,INR,fuel,Kochi,9.9312,76.2673,UPI,1,geo_impossibility,Pair A — 3192 km from next txn in 27 min,16,Sunday,True,0,0
TXN_N06574,USR_0197,2024-03-19 23:08:29,602.29,INR,groceries,Mumbai,19.076,72.8777,Debit Card,0,none,,23,Tuesday,False,0,0
TXN_N05180,USR_0478,2024-01-30 17:40:19,1601.02,INR,groceries,Hyderabad,17.385,78.4867,IMPS,0,none,,17,Tuesday,False,0,0
TXN_N01608,USR_0140,2024-07-16 02:45:13,624.18,INR,groceries,Bengaluru,12.9716,77.5946,UPI,0,none,,2,Tuesday,False,0,0
TXN_N03611,USR_0128,2024-03-15 01:19:55,5589.04,INR,groceries,Bengaluru,12.9716,77.5946,UPI,0,none,,1,Friday,False,0,0
TXN_F00859,USR_0216,2024-04-09 02:30:49,42616.94,USD,travel,Singapore,1.3521,103.8198,Credit Card,1,foreign_transaction,"Foreign txn in Singapore, home city: Chennai",2,Tuesday,False,0,0
TXN_N06636,USR_0114,2024-05-12 14:31:39,12081.69,INR,travel,Kolkata,22.5726,88.3639,Credit Card,0,none,,14,Sunday,True,0,0
TXN_F01098,USR_0173,2024-02-09 21:41:53,8854.96,USD,travel,Hong Kong,22.3193,114.1694,Credit Card,1,foreign_transaction,"Foreign txn in Hong Kong, home city: Mumbai",21,Friday,False,0,0
TXN_N00792,USR_0065,2024-03-03 01:00:42,6049.54,INR,utility,Kochi,9.9312,76.2673,Credit Card,0,none,,1,Sunday,True,0,0
TXN_N03057,USR_0163,2024-07-26 13:27:36,1545.16,INR,restaurant,Kolkata,22.5726,88.3639,IMPS,0,none,,13,Friday,False,0,0
TXN_N01981,USR_0303,2024-12-27 17:04:40,3195.6,INR,clothing,Pune,18.5204,73.8567,Credit Card,0,none,,17,Friday,False,0,0
TXN_N03599,USR_0389,2024-10-23 23:49:21,494.6,INR,entertainment,Pune,18.5204,73.8567,UPI,0,none,,23,Wednesday,False,0,0
TXN_N00934,USR_0076,2024-02-15 05:35:26,9067.74,INR,clothing,Surat,21.1702,72.8311,UPI,0,none,,5,Thursday,False,0,0
TXN_N07425,USR_0223,2024-01-20 16:05:17,2246.62,INR,fuel,Kochi,9.9312,76.2673,Debit Card,0,none,,16,Saturday,True,0,0
TXN_N05627,USR_0231,2024-04-19 01:31:02,636.95,INR,entertainment,Kolkata,22.5726,88.3639,Debit Card,0,none,,1,Friday,False,0,0
TXN_N01683,USR_0087,2024-05-19 01:02:14,3572.14,INR,groceries,Surat,21.1702,72.8311,Credit Card,0,none,,1,Sunday,True,0,0
TXN_N04180,USR_0008,2024-12-01 04:50:32,2774.56,INR,utility,Pune,18.5204,73.8567,Debit Card,0,none,,4,Sunday,True,0,0
TXN_N06447,USR_0043,2024-12-12 08:02:09,14613.73,INR,online_shopping,Ahmedabad,23.0225,72.5714,IMPS,0,none,,8,Thursday,False,0,0
TXN_N04117,USR_0230,2024-12-23 22:18:49,9820.29,INR,online_shopping,Mumbai,19.076,72.8777,IMPS,0,none,,22,Monday,False,0,0
TXN_N00989,USR_0336,2024-12-10 19:38:15,2838.78,INR,groceries,Delhi,28.6139,77.209,Debit Card,0,none,,19,Tuesday,False,0,0
TXN_N02897,USR_0055,2024-09-21 01:04:02,5396.19,INR,groceries,Delhi,28.6139,77.209,UPI,0,none,,1,Saturday,True,0,0
TXN_N03779,USR_0383,2024-11-04 08:09:55,2701.31,INR,groceries,Mumbai,19.076,72.8777,NEFT,0,none,,8,Monday,False,0,0
TXN_N05659,USR_0031,2024-12-11 14:34:44,4804.99,INR,groceries,Chennai,13.0827,80.2707,Credit Card,0,none,,14,Wednesday,False,0,0
TXN_N03094,USR_0026,2024-01-20 03:28:09,1924.73,INR,restaurant,Lucknow,26.8467,80.9462,NEFT,0,none,,3,Saturday,True,0,0
TXN_N03156,USR_0258,2024-11-27 13:41:24,13427.09,INR,medical,Lucknow,26.8467,80.9462,NEFT,0,none,,13,Wednesday,False,0,0
TXN_N01824,USR_0239,2024-12-21 20:40:23,5852.94,INR,groceries,Surat,21.1702,72.8311,Credit Card,0,none,,20,Saturday,True,0,0
TXN_F00723,USR_0222,2024-06-13 04:02:47,67811.5,INR,travel,Kolkata,22.5726,88.3639,Debit Card,1,odd_hours_large,"₹67,812 at 04:02",4,Thursday,False,0,0
TXN_N01099,USR_0258,2024-12-02 16:10:59,13358.68,INR,medical,Jaipur,26.9124,75.7873,Credit Card,0,none,,16,Monday,False,0,0
TXN_N02845,USR_0252,2024-11-30 16:32:22,28694.56,INR,online_shopping,Bengaluru,12.9716,77.5946,Debit Card,0,none,,16,Saturday,True,0,0
TXN_N03343,USR_0264,2024-01-22 09:55:26,24716.44,INR,online_shopping,Jaipur,26.9124,75.7873,NEFT,0,none,,9,Monday,False,0,0
TXN_N00039,USR_0381,2024-09-27 15:58:51,1694.93,INR,restaurant,Ahmedabad,23.0225,72.5714,Debit Card,0,none,,15,Friday,False,0,0
TXN_N06541,USR_0440,2024-01-27 03:34:47,5868.01,INR,groceries,Hyderabad,17.385,78.4867,UPI,0,none,,3,Saturday,True,0,0
TXN_F00448,USR_0489,2024-09-23 19:17:31,68535.55,INR,travel,Hyderabad,17.385,78.4867,Credit Card,1,amount_spike,"Spike ₹68,536 vs typical max ₹4,930",19,Monday,False,0,0
TXN_N03357,USR_0261,2024-11-29 00:04:48,1490.46,INR,fuel,Pune,18.5204,73.8567,NEFT,0,none,,0,Friday,False,0,0
TXN_N07814,USR_0437,2024-02-15 14:00:47,33680.0,INR,travel,Chennai,13.0827,80.2707,Debit Card,0,none,,14,Thursday,False,0,0
TXN_N08221,USR_0319,2024-02-11 06:23:59,21068.08,INR,online_shopping,Ahmedabad,23.0225,72.5714,UPI,0,none,,6,Sunday,True,0,0
TXN_F00327,USR_0312,2024-08-13 07:41:53,495377.0,INR,travel,Hyderabad,17.385,78.4867,Credit Card,1,amount_spike,"Spike ₹495,377 vs typical max ₹44,768",7,Tuesday,False,0,0
TXN_N02429,USR_0101,2024-07-27 12:45:59,4632.78,INR,fuel,Lucknow,26.8467,80.9462,Credit Card,0,none,,12,Saturday,True,0,0
TXN_N05044,USR_0350,2024-05-07 21:39:16,18885.15,INR,medical,Jaipur,26.9124,75.7873,Credit Card,0,none,,21,Tuesday,False,0,0
TXN_N05347,USR_0196,2024-06-26 04:59:33,2858.04,INR,fuel,Surat,21.1702,72.8311,UPI,0,none,,4,Wednesday,False,0,0
TXN_N04812,USR_0095,2024-05-03 14:21:24,7382.87,INR,groceries,Bengaluru,12.9716,77.5946,Credit Card,0,none,,14,Friday,False,0,0
TXN_N08477,USR_0054,2024-03-13 09:57:32,3864.51,INR,fuel,Kolkata,22.5726,88.3639,Credit Card,0,none,,9,Wednesday,False,0,0
TXN_N00687,USR_0283,2024-03-15 22:15:25,598.24,INR,fuel,Bengaluru,12.9716,77.5946,NEFT,0,none,,22,Friday,False,0,0
TXN_N04800,USR_0002,2024-11-26 21:37:42,3090.85,INR,groceries,Lucknow,26.8467,80.9462,Debit Card,0,none,,21,Tuesday,False,0,0
TXN_N07438,USR_0202,2024-08-17 09:45:18,58102.1,INR,electronics,Kochi,9.9312,76.2673,Credit Card,0,none,,9,Saturday,True,0,0
TXN_N02354,USR_0318,2024-04-25 17:58:37,5074.06,INR,utility,Ahmedabad,23.0225,72.5714,NEFT,0,none,,17,Thursday,False,0,0
TXN_N06354,USR_0180,2024-03-02 21:33:23,2360.29,INR,restaurant,Delhi,28.6139,77.209,Debit Card,0,none,,21,Saturday,True,0,0
TXN_N04570,USR_0215,2024-01-18 00:13:16,6322.3,INR,utility,Hyderabad,17.385,78.4867,Credit Card,0,none,,0,Thursday,False,0,0
TXN_N08214,USR_0109,2024-05-31 20:03:31,2087.22,INR,online_shopping,Chennai,13.0827,80.2707,IMPS,0,none,,20,Friday,False,0,0
TXN_N02753,USR_0083,2024-04-19 08:54:24,1912.13,INR,groceries,Lucknow,26.8467,80.9462,NEFT,0,none,,8,Friday,False,0,0
TXN_N08074,USR_0378,2024-02-13 10:09:35,4396.4,INR,groceries,Pune,18.5204,73.8567,NEFT,0,none,,10,Tuesday,False,0,0
TXN_N01041,USR_0458,2024-10-24 18:46:19,20381.49,INR,online_shopping,Ahmedabad,23.0225,72.5714,Credit Card,0,none,,18,Thursday,False,0,0
TXN_N07492,USR_0052,2024-07-06 06:39:40,25821.78,INR,online_shopping,Hyderabad,17.385,78.4867,NEFT,0,none,,6,Saturday,True,0,0
TXN_N01266,USR_0282,2024-11-12 23:58:22,8517.65,INR,medical,Chennai,13.0827,80.2707,IMPS,0,none,,23,Tuesday,False,0,0
TXN_F00365,USR_0110,2024-12-29 10:08:21,478939.61,INR,electronics,Kochi,9.9312,76.2673,Credit Card,1,amount_spike,"Spike ₹478,940 vs typical max ₹27,856",10,Sunday,True,0,0
TXN_N07060,USR_0303,2024-06-01 02:32:53,2212.97,INR,fuel,Kolkata,22.5726,88.3639,IMPS,0,none,,2,Saturday,True,0,0
TXN_N00278,USR_0140,2024-02-16 07:57:10,27965.27,INR,travel,Ahmedabad,23.0225,72.5714,NEFT,0,none,,7,Friday,False,0,0
TXN_N05085,USR_0173,2024-07-04 15:51:21,255.97,INR,online_shopping,Kochi,9.9312,76.2673,Credit Card,0,none,,15,Thursday,False,0,0
TXN_N02383,USR_0494,2024-04-22 06:39:45,1462.32,INR,clothing,Kolkata,22.5726,88.3639,NEFT,0,none,,6,Monday,False,0,0
TXN_N00572,USR_0286,2024-12-30 13:44:19,2437.76,INR,groceries,Jaipur,26.9124,75.7873,Debit Card,0,none,,13,Monday,False,0,0
TXN_N01436,USR_0236,2024-05-09 03:48:06,1651.88,INR,groceries,Kolkata,22.5726,88.3639,Credit Card,0,none,,3,Thursday,False,0,0
TXN_N05353,USR_0180,2024-05-25 08:52:35,3806.98,INR,groceries,Delhi,28.6139,77.209,UPI,0,none,,8,Saturday,True,0,0
TXN_N05446,USR_0231,2024-04-06 08:40:41,72403.43,INR,electronics,Bengaluru,12.9716,77.5946,Debit Card,0,none,,8,Saturday,True,0,0
TXN_N01008,USR_0067,2024-08-22 10:42:01,1346.33,INR,restaurant,Delhi,28.6139,77.209,IMPS,0,none,,10,Thursday,False,0,0
TXN_N04544,USR_0224,2024-09-15 11:49:16,5991.37,INR,utility,Pune,18.5204,73.8567,Debit Card,0,none,,11,Sunday,True,0,0
TXN_F00058_B,USR_0400,2024-12-27 21:34:14,2555.59,USD,groceries,Hong Kong,22.3193,114.1694,Credit Card,1,geo_impossibility,Pair B — 3761 km from prior txn in 23 min,21,Friday,False,0,0
TXN_N02065,USR_0410,2024-05-01 22:43:07,7260.5,INR,groceries,Chennai,13.0827,80.2707,NEFT,0,none,,22,Wednesday,False,0,0
TXN_N01137,USR_0013,2024-07-23 05:48:00,4949.85,INR,utility,Jaipur,26.9124,75.7873,Credit Card,0,none,,5,Tuesday,False,0,0
TXN_N05344,USR_0340,2024-07-08 07:25:27,14894.6,INR,clothing,Jaipur,26.9124,75.7873,Debit Card,0,none,,7,Monday,False,0,0
TXN_N00295,USR_0046,2024-07-24 11:53:26,391.84,INR,entertainment,Pune,18.5204,73.8567,Debit Card,0,none,,11,Wednesday,False,0,0
TXN_N02404,USR_0326,2024-11-08 20:42:33,3280.78,INR,online_shopping,Hyderabad,17.385,78.4867,IMPS,0,none,,20,Friday,False,0,0
TXN_N03999,USR_0016,2024-02-02 14:29:11,4869.58,INR,groceries,Surat,21.1702,72.8311,IMPS,0,none,,14,Friday,False,0,0
TXN_N03742,USR_0391,2024-09-20 21:03:23,3413.02,INR,groceries,Hyderabad,17.385,78.4867,IMPS,0,none,,21,Friday,False,0,0
TXN_F00322,USR_0138,2024-10-19 09:22:22,454551.43,INR,online_shopping,Ahmedabad,23.0225,72.5714,Credit Card,1,amount_spike,"Spike ₹454,551 vs typical max ₹25,386",9,Saturday,True,0,0
TXN_N02720,USR_0085,2024-06-07 12:36:35,602.32,INR,groceries,Surat,21.1702,72.8311,Credit Card,0,none,,12,Friday,False,0,0
TXN_F00299,USR_0310,2024-02-20 02:47:54,21234.91,INR,online_shopping,Lucknow,26.8467,80.9462,Credit Card,1,amount_spike,"Spike ₹21,235 vs typical max ₹1,205",2,Tuesday,False,0,0
TXN_N05151,USR_0125,2024-05-12 13:57:59,4341.84,INR,groceries,Bengaluru,12.9716,77.5946,UPI,0,none,,13,Sunday,True,0,0
TXN_N02809,USR_0329,2024-05-27 17:33:03,11315.9,INR,online_shopping,Hyderabad,17.385,78.4867,Debit Card,0,none,,17,Monday,False,0,0
TXN_N00557,USR_0126,2024-06-04 11:35:35,942.46,INR,groceries,Kochi,9.9312,76.2673,NEFT,0,none,,11,Tuesday,False,0,0
TXN_F00113_A,USR_0096,2024-12-09 04:41:23,3301.87,INR,electronics,Lucknow,26.8467,80.9462,Debit Card,1,geo_impossibility,Pair A — 2568 km from next txn in 28 min,4,Monday,False,0,0
TXN_N04796,USR_0078,2024-06-15 19:47:33,2425.68,INR,utility,Bengaluru,12.9716,77.5946,Credit Card,0,none,,19,Saturday,True,0,0
TXN_N02470,USR_0178,2024-04-18 09:11:00,913.0,INR,entertainment,Kochi,9.9312,76.2673,Credit Card,0,none,,9,Thursday,False,0,0
TXN_N03739,USR_0092,2024-01-04 16:32:03,2937.86,INR,utility,Delhi,28.6139,77.209,Credit Card,0,none,,16,Thursday,False,0,0
TXN_N04287,USR_0364,2024-08-21 03:13:17,391.33,INR,medical,Chennai,13.0827,80.2707,Debit Card,0,none,,3,Wednesday,False,0,0
TXN_N02605,USR_0446,2024-06-15 05:00:29,329.1,INR,entertainment,Jaipur,26.9124,75.7873,IMPS,0,none,,5,Saturday,True,0,0
TXN_N00363,USR_0025,2024-03-07 07:33:56,1482.33,INR,restaurant,Hyderabad,17.385,78.4867,IMPS,0,none,,7,Thursday,False,0,0
TXN_N06925,USR_0153,2024-10-26 07:02:13,17447.65,INR,medical,Bengaluru,12.9716,77.5946,Debit Card,0,none,,7,Saturday,True,0,0
TXN_N01705,USR_0313,2024-07-05 16:35:18,1077.21,INR,entertainment,Lucknow,26.8467,80.9462,Credit Card,0,none,,16,Friday,False,0,0
TXN_N02140,USR_0040,2024-03-14 21:46:17,1166.57,INR,restaurant,Mumbai,19.076,72.8777,IMPS,0,none,,21,Thursday,False,0,0
